,nombres,distancia
1040,aumento,0.8105823038593936
512,aparición,0.8306302950494621
754,evolución,0.8402614715376225
194,efecto,0.8586194315307851
97,hecho,0.8627033336955302
713,pérdida,0.8679479652907541
319,fenómeno,0.878383931784154
332,Centro,0.0
433,Museo,0.5414180168432201
339,biblioteca,0.5797625582468539
133,centro,0.5902066357556964
1480,Hospital,0.591215703005441
138,escuela,0.5953703649774658
350,monasterio,0.6269929415728919
625,Parque,0.6282196113747238
855,Villa,0.6476916778374007
333,instrumento,0.0
9,sistema,0.819656496993729
386,arma,0.8590384266757126
243,motor,0.8920806411907817
791,batería,0.8954956646356298
48,modelo,0.90957887237667
234,técnica,0.9105414203481316
1093,herramienta,0.9131471712662719
585,lenguaje,0.9174948402712761
334,científico,0.0
265,investigador,0.6717561657999761
803,estudioso,0.8336923783983333
200,historiador,0.8503633004819595
20,autor,0.8939924613985966
1218,arqueólogo,0.9208927425224785
621,experto,0.9314628654406455
645,griego,0.9333898724722235
672,especialista,0.9572987592225336
335,protagonista,0.0
91,gente,0.8760023424996475
5,mayoría,0.8779020861288269
25,hombre,0.8963340513132362
57,mujer,0.9089152347877444
196,animal,0.9363235583732741
88,cita,0.9442673057389388
208,maestro,0.961883289092136
228,ser,0.9641024422319743
336,puerto,0.0
133,centro,0.46762156186057746
244,aeropuerto,0.4791754974922423
847,laguna,0.5546139774282448
918,jardín,0.5640137340011034
285,lago,0.5727881975501804
704,playa,0.5765643065680154
887,embalse,0.5778733310685187
139,base,0.5779062613314169
337,corriente,0.0
23,tipo,0.8328920751349329
58,relación,0.8653779556294919
40,forma,0.883280751811011
46,movimiento,0.8876218078353493
639,variación,0.8903265907886735
272,diferencia,0.8938724446084108
1874,sendero,0.9041042575614759
0,grupo,0.9072136908365048
338,actor,0.0
149,cantante,0.7975043175769053
503,actriz,0.8287075843619521
1593,Madonna,0.8331352070219695
57,mujer,0.8491189573767881
380,papel,0.86259007660664
25,hombre,0.9113337256906016
43,personaje,0.9217104167089735
180,individuo,0.9225338256893583
339,biblioteca,0.0
138,escuela,0.5085996539686964
281,museo,0.5322184083254351
133,centro,0.571592582357207
332,Centro,0.5797625582468539
213,Universidad,0.6172897068109177
1480,Hospital,0.6255572299168124
813,hospital,0.6341755603539085
206,parque,0.641775462222683
340,Antonio,0.0
76,Juan,0.688017748680228
117,José,0.6975116136649158
218,Francisco,0.7691050999679466
225,Luis,0.7691537167325576
252,Pedro,0.7716568301961281
323,Manuel,0.7931722942924119
279,Miguel,0.7990502720351557
182,Carlos,0.8207600171626082
341,castillo,0.0
931,Palacio,0.3320832185719739
922,Castillo,0.3795033468903938
1280,basílica,0.3874154735032883
64,casa,0.39789072903439043
2976,Faro,0.43313841314637064
1302,ermita,0.4686447005321973
1221,Catedral,0.4741932503993247
184,Iglesia,0.47694422969625555
342,variedad,0.0
23,tipo,0.3918405433252915
4844,infinidad,0.42508033746532503
489,variante,0.4447593185385786
3297,discrepancia,0.45973048497761093
2232,excepción,0.46442468694106503
3494,consenso,0.46723135838688573
1159,multitud,0.48111314947007927
1132,debate,0.487600544175733
343,crítica,0.0
20,autor,0.8440059387527135
351,crítico,0.8956467919590212
174,escritor,0.9235658415112021
1199,responsable,0.9615062138805821
27,trabajo,0.9740560331020296
621,experto,0.9755532962574227
81,autoridad,0.9756180917153485
300,amigo,0.9809544367447821
344,compositor,0.0
3331,mozart,0.9622103103657024
254,poeta,0.9756624409438757
4846,compositora,0.9757478577455397
174,escritor,1.0074315414161816
410,periodista,1.0136626904089174
384,sello,1.0143845663534852
665,hembra,1.0153677272829915
3308,Mozart,1.0157251814102124
345,universidad,0.0
155,institución,0.5619168674596509
8,ciudad,0.6127347338424602
213,Universidad,0.6285433970821829
29,empresa,0.6408598115799756
161,localidad,0.6651828096487997
476,condado,0.666279323121518
69,municipio,0.6758288809806247
146,distrito,0.6826701914722375
346,energía,0.0
1879,intensidad,1.013793595022669
140,valor,1.0484830492942874
92,material,1.0513508763339172
194,efecto,1.0531307886864816
175,sonido,1.0562901043325732
62,agua,1.0721926380298878
9,sistema,1.074111261810502
150,campo,1.0747241620614267
347,distribución,0.0
83,área,0.8294892381051101
233,composición,0.8560981731132483
147,publicación,0.8821236355602977
201,característica,0.8883401468705509
641,extensión,0.9025983694311246
396,grabación,0.923977043944106
863,presentación,0.926293799503818
67,uso,0.9320476084549517
348,instalación,0.0
275,complejo,0.5252779905018679
133,centro,0.5440598622232187
1287,campus,0.5729762840408005
379,plaza,0.5931831532584976
1097,cementerio,0.602353924933985
336,puerto,0.6189360828299287
433,Museo,0.630585130044568
918,jardín,0.6376533889687395
349,período,0.0
418,periodo,0.701820380924325
1204,mandato,0.8148581493730788
178,guerra,0.8559337192977737
58,relación,0.8936452441874048
631,época,0.8940059485277833
46,movimiento,0.909726931249889
387,campaña,0.9126745998446515
33,proyecto,0.9233527989613934
350,monasterio,0.0
899,convento,0.5189697534063715
1480,Hospital,0.5511470185375154
341,castillo,0.6080288667267448
427,Casa,0.6214786399195841
1097,cementerio,0.6266543780322259
332,Centro,0.6269929415728919
184,Iglesia,0.6394767813275384
3886,Zoológico,0.6416006618157905
351,crítico,0.0
20,autor,0.7303221364419641
200,historiador,0.7394582058725928
621,experto,0.8181845680620116
2288,lingüista,0.8345026163427656
3769,filólogo,0.8690488429452594
419,fundador,0.8789120631269167
803,estudioso,0.8793744060092168
343,crítica,0.8956467919590212
352,cargo,0.0
1046,titular,0.9094811214828012
595,político,0.9244347152288257
4307,consulado,0.932833789644481
2888,Rosario,0.9410471656918074
3468,ABC,1.0474149272556115
114,gobernador,1.0514172285762726
1227,vicepresidente,1.1145707927539519
905,Cámara,1.1199271528139234
353,carretera,0.0
1545,autopista,0.17722565847020155
19,población,0.7337487700369545
146,distrito,0.7529590121807334
948,combate,0.75799306564976
4859,GJ,0.7621122132307091
1210,estreno,0.7717156821441874
436,banco,0.7881832009726947
476,condado,0.7949212528674224
354,etapa,0.0
407,fase,0.5628348011548578
549,competencia,0.7763502002742871
235,torneo,0.794808812973624
3126,filmación,0.8078612268349682
387,campaña,0.8172487156816033
723,encuentro,0.8253561124812836
668,Primera,0.8266732407226675
109,carrera,0.8341034577907153
355,comandante,0.0
1730,Director,0.6843568140815064
1007,embajador,0.7369784721227807
2306,sólido,0.7528770190365448
214,jefe,0.7991193602712611
1347,Jefe,0.8065682001775989
1368,directora,0.8126819967265267
137,obispo,0.8130971807912716
4147,embajadora,0.8386917641886742
356,volumen,0.0
780,editorial,0.4095967353680463
34,libro,0.5148570597188544
2322,tomo,0.5223712743865633
3443,boletín,0.56894411983599
2302,recopilación,0.5694222929865387
3384,poemario,0.5712134404706207
87,revista,0.5906024219047474
3024,suplemento,0.6038461617044176
357,David,0.0
165,John,0.7261509108452056
225,Luis,0.8355891098231847
606,George,0.8389340746369577
528,Michael,0.8400810944038849
323,Manuel,0.8450695421380249
590,Robert,0.8452880844314318
117,José,0.8521719486571876
624,William,0.8586834604269039
358,enfermedad,0.0
1552,infección,0.8869544725981398
1323,trastorno,0.8929057624288996
1297,síndrome,0.9216637202023228
1310,mutación,0.9619131255940143
1018,lesión,0.9745492896723376
194,efecto,0.980973951460939
713,pérdida,0.9895764499996516
1326,daño,0.9939015245264904
359,victoria,0.0
1139,triunfo,0.8225331561512276
187,éxito,0.8944708613953122
3608,tarifa,0.9417994131188719
4387,titularidad,1.0115931905778655
1812,identificación,1.050022155534431
825,Copa,1.0602503826090173
927,designación,1.0636077617205273
1116,derrota,1.0659556898347486
360,límite,0.0
687,frontera,0.8060440878585083
139,base,0.9704807290877461
1857,campamento,0.9742847494708926
539,asentamiento,0.9961495889990503
143,punto,1.0034903937587374
506,norma,1.0306917427614035
852,yacimiento,1.0335178135518146
956,aldea,1.0341082596876245
361,romano,0.0
645,griego,0.920333049680259
690,británico,0.9662690401685212
977,colono,0.9740247459512102
25,hombre,0.9783153276957279
261,vehículo,0.986387254495478
497,alemán,0.9899327946735375
939,ferrocarril,0.9931857894606657
40,forma,0.9970253660656072
362,Don,0.0
98,joven,0.9442018902617495
38,hermano,0.9513773442622575
279,Miguel,0.9576022482226368
548,Peter,0.958268826868522
624,William,0.964119080489434
182,Carlos,0.9679417145328022
208,maestro,0.9693514742137921
105,San,0.969970104098385
363,práctica,0.0
9,sistema,0.8018812341013895
192,operación,0.8298982483310706
1531,preparación,0.8505170682075229
60,proceso,0.8523718883673692
1649,transporte,0.8665643024541695
48,modelo,0.8700164958189861
386,arma,0.87454367046712
234,técnica,0.8904146765326042
364,conocimiento,0.0
9,sistema,0.7794744487287005
324,propiedad,0.7852993560128416
443,tecnología,0.8038449016387
388,dispositivo,0.8042206032270703
477,cámara,0.8086890271880055
180,individuo,0.8107879065904903
374,matrimonio,0.8181430718781648
287,ciudadano,0.8188286351075328
365,papa,0.0
502,Papa,0.6889442859423908
110,ministro,0.7473728723069946
39,presidente,0.7882364352855679
3012,ministra,0.8038184745345744
728,arzobispo,0.8152997649749144
36,año,0.8225183766704112
1617,Obispo,0.8413798966373557
137,obispo,0.846222642488782
366,definición,0.0
23,tipo,0.6896690459255509
342,variedad,0.721145750453633
272,diferencia,0.7311865589315582
489,variante,0.7370974180756357
1103,receta,0.7432755266576776
1961,alternativa,0.7513038458754393
1775,restricción,0.7568605182094055
639,variación,0.7611867641895694
367,sacerdote,0.0
137,obispo,1.041026047929179
144,emperador,1.0418462723134414
2275,Adolf,1.0553408472172023
1185,Emperador,1.0656658723538954
469,monarca,1.0689807782058491
4394,demolición,1.0736081372014084
1505,Constantino,1.0894742402889517
2743,Pompeyo,1.0895347652740384
368,decisión,0.0
4615,Dista,0.6302340112088166
308,medida,0.717041387315543
3584,canónigo,0.9005345787446214
1004,ciclista,0.986822259194036
3506,comensal,0.9931970375727809
2719,teclado,1.0118040894711846
3507,Freddie,1.0156768246489758
4759,Bee,1.0177633103999175
369,imperio,0.0
46,movimiento,0.899295072482293
438,tribu,0.9386969432193193
83,área,0.938815623489201
199,sociedad,0.9398660338544096
436,banco,0.9404539986026205
1282,clan,0.9467979185166803
451,reino,0.9481074851086232
228,ser,0.9542861009680602
370,Paul,0.0
165,John,0.8327487323246595
117,José,0.8350335735201495
323,Manuel,0.8542558603598248
76,Juan,0.8598443442690095
739,Rafael,0.8744386880232835
751,Ricardo,0.8837688948235618
218,Francisco,0.8854389674228403
528,Michael,0.9083456065874445
371,Asociación,0.0
610,Sociedad,0.6153207256324126
420,Federación,0.6966068044138791
667,Academia,0.712317323529666
268,Instituto,0.7176248937564198
565,Fundación,0.7374661279038388
276,asociación,0.7604667222746888
972,instituto,0.7888244779421574
213,Universidad,0.8217145187227359
372,idioma,0.0
1693,dialecto,0.6342019513309843
216,lengua,0.7151503073150612
156,letra,0.8144978986359831
1885,Cayo,1.0446194788716394
267,español,1.0519919397080024
4657,Foucault,1.063922417310378
5,mayoría,1.108233256545606
3752,Flavio,1.1114151882209489
373,industria,0.0
163,formación,0.8469241304786318
150,campo,0.8549856403621778
147,publicación,0.8567207344711023
104,producto,0.8643758260798533
83,área,0.8670426619555842
151,cultura,0.8677606701063199
9,sistema,0.8764948653497374
33,proyecto,0.8884075083327215
374,matrimonio,0.0
1210,estreno,0.5376127722007773
19,población,0.557412887023159
1639,sesión,0.5597855695160846
146,distrito,0.5956787822057764
4859,GJ,0.6071182791500133
837,consejo,0.6287701885231567
180,individuo,0.6308909659919621
476,condado,0.6442697095838014
375,árbol,0.0
106,planta,0.7670570299759845
874,pico,0.8751080279803595
285,lago,0.8768192928611904
143,punto,0.8782402856178886
8,ciudad,0.8789261091375351
2072,cascada,0.8791717022947116
121,comunidad,0.8933450193255087
847,laguna,0.894061190893753
376,campeón,0.0
2961,subcampeón,0.663221260225616
3273,campeona,0.7648309641373671
1332,Australia,0.9438606762350134
1346,Barcelona,0.9473773793935677
2069,FC,0.9479160752433562
3811,goleador,0.9976013298539241
510,ganador,1.049982882953477
2529,Nacional,1.0701917734910786
377,superficie,0.0
83,área,0.8562694414734819
1916,cordillero,0.8851038754531764
75,zona,0.8884006338402288
124,región,0.9239005516065424
531,dominio,0.9382463763642107
666,mar,0.941898700238181
1906,cobertura,0.9553827384682031
641,extensión,0.9597763265540589
378,principio,0.0
979,teorema,0.7905702819549231
73,ley,0.8933328860561505
1023,criterio,0.9148384596729816
9,sistema,0.9403531620006316
506,norma,0.9498688093928322
494,clasificación,0.9634281894887516
172,división,0.979091789137519
468,regla,0.9823090333371406
379,plaza,0.0
286,núcleo,0.3940534428170479
1063,cabecera,0.39895848551887575
922,Castillo,0.3994959582013503
133,centro,0.4059870253749827
1097,cementerio,0.42738842251299647
674,oficina,0.4278540336611636
433,Museo,0.42882643228233225
704,playa,0.4371923625910909
380,papel,0.0
1593,Madonna,0.8361018553346592
338,actor,0.86259007660664
3097,Swift,0.8813598060271342
149,cantante,0.9632706398441937
503,actriz,1.0114268811604
2867,Sarah,1.054372619358143
1037,himno,1.0746654093835672
130,voz,1.0832366816108658
381,leyenda,0.0
224,tradición,0.7347031824251379
2390,Heródoto,0.8180667342206482
1868,Pausanias,0.8670738807379073
1403,mito,0.9324254348009952
4679,epitafio,0.9370692024105479
4209,INE,0.950301269935871
1772,cantón,0.9606108807223973
3967,arquidiócesis,0.9657479968093825
382,diputado,0.0
1864,concejal,0.2034595225051517
3004,diputada,0.25149516988515813
744,senador,0.3785016894367624
633,Presidente,0.4607032407800134
498,alcalde,0.4905528358465085
3018,congresista,0.58206201056245
2219,Secretario,0.6344352816775353
4656,MVP,0.720082416011591
383,diario,0.0
780,editorial,0.5350644793062586
34,libro,0.5831707527807751
87,revista,0.5949113181922704
356,volumen,0.6123770556218806
290,periódico,0.6171005620918103
3024,suplemento,0.6439245777762393
3384,poemario,0.6754962145465734
2322,tomo,0.684661768859405
384,sello,0.0
665,hembra,0.7967333096113345
923,sol,0.9455341678734002
4383,Life,0.9834371253413301
41,The,0.9866086468689168
683,satélite,0.9882013950475875
32,programa,0.9939058065048443
125,canal,1.0000561519311406
37,compañía,1.0028557475516824
385,tratado,0.0
302,acuerdo,0.6325567179870589
955,Tratado,0.6353473066696644
4752,armisticio,0.7728094502078053
1884,Declaración,0.8284869088581231
821,contrato,0.8925638558264958
2839,convenio,0.9149104822035249
2054,paz,0.9270832563328288
1107,acta,0.9298313275000432
386,arma,0.0
243,motor,0.7230020217248401
9,sistema,0.7246770992773217
1866,cartucho,0.7704533098892401
48,modelo,0.7760718532140953
522,compuesto,0.7896576841503599
477,cámara,0.8047802674993484
80,elemento,0.8128510679216332
388,dispositivo,0.8170819797414711
387,campaña,0.0
86,construcción,0.6155967581091671
557,gira,0.6859850271442952
60,proceso,0.7001679082366241
1409,negociación,0.7098002998096798
1726,explotación,0.7529811846322151
181,desarrollo,0.7654612357820383
3126,filmación,0.7671619180453478
1870,reconstrucción,0.7674049912445492
388,dispositivo,0.0
9,sistema,0.5826716635722154
243,motor,0.6616628159317722
443,tecnología,0.703533645084808
48,modelo,0.7200832816521686
605,algoritmo,0.7453236998355233
585,lenguaje,0.7515111745985029
477,cámara,0.7627637122271735
1348,computadora,0.775960076013105
389,citar,0.0
8,ciudad,0.8403003774747131
57,mujer,0.8415706770807382
5,mayoría,0.8446378460359635
69,municipio,0.846907760529227
155,institución,0.8485684115764021
470,parroquia,0.8500759334968343
345,universidad,0.8579800311476271
25,hombre,0.859633431866952
390,arquitectura,0.0
9,sistema,0.8327996406834469
48,modelo,0.8522411567198974
70,estructura,0.878704531083876
154,objeto,0.8848144025687062
239,arte,0.891312300912497
59,estilo,0.9004269672134836
40,forma,0.9030406128134091
80,elemento,0.90305454610284
391,sede,0.0
674,oficina,0.26536817318612554
2463,balneario,0.31373174492883477
2435,Estación,0.3296932489023367
2579,embajada,0.3377422630014461
1063,cabecera,0.35680612772005865
771,tumba,0.3662474713944125
286,núcleo,0.3698268677154209
625,Parque,0.40251937348215133
392,rama,0.0
23,tipo,0.8716812348594594
172,división,0.8728223781251893
58,relación,0.8898624608817268
0,grupo,0.9137879565102488
342,variedad,0.9181771927675058
276,asociación,0.9245842939289481
492,solución,0.9452197259455092
40,forma,0.9512030981404497
393,hermana,0.0
238,hija,0.6669784988456976
2308,Margarita,0.7887568167893305
1372,Ana,0.826512618143764
38,hermano,0.836008714383821
57,mujer,0.858226954353489
229,pareja,0.8645479427792636
1066,Isabel,0.8881468207389318
25,hombre,0.9010523093841982
394,luz,0.0
293,señal,0.9843800786760744
801,onda,1.0152741687579852
98,joven,1.0530074122158564
25,hombre,1.0547821310929824
984,aliado,1.0642182197938514
3707,aspiración,1.0653295341908549
57,mujer,1.0697737387760409
844,enlace,1.0714003607966966
395,agrupación,0.0
0,grupo,0.7907154102311624
46,movimiento,0.8956250839541284
166,sector,0.9082008563110674
51,organización,0.9134883487096057
88,cita,0.9155595710695823
13,banda,0.9177742370499841
185,España,0.9223112654835421
89,conjunto,0.9230984356913638
396,grabación,0.0
597,recorrido,0.662738509713192
192,operación,0.664908774963145
147,publicación,0.677396795212964
557,gira,0.6843962802340968
822,celebración,0.6919156726045046
1984,tour,0.7082940414015857
529,viaje,0.7233527833054223
863,presentación,0.7395920120218659
397,Fernando,0.0
117,José,0.7228481590753036
76,Juan,0.7398318117595707
225,Luis,0.7591582247752094
323,Manuel,0.7835586344961761
566,Jorge,0.7948253211535976
218,Francisco,0.7967787830556198
313,María,0.8157910944245454
739,Rafael,0.81714195241806
398,administración,0.0
51,organización,0.8930524888742336
242,organismo,0.9600182304803035
525,representación,0.9632969922481729
819,gestión,0.9801378446882194
470,parroquia,0.9959487288829925
88,cita,0.9982624431358699
111,diseño,0.9985701183200203
5,mayoría,0.9987206287857612
399,registro,0.0
2044,documentación,0.5270189009280789
23,tipo,0.581284479435709
4424,certeza,0.6045786956392948
1132,debate,0.6207107673075726
342,variedad,0.6232300665782567
489,variante,0.6576563538408863
2232,excepción,0.66680033228285
1401,evidencia,0.670790705802569
400,informe,0.0
71,fuente,0.9695313569936332
222,documento,0.9856958847327576
1340,estimación,1.0066216950925957
551,análisis,1.0278408012146798
22,número,1.0322357265013289
99,texto,1.0439397493820024
20,autor,1.0479567908444136
1614,análisi,1.0491121172214042
401,ejemplar,0.0
64,casa,0.7041651275339721
21,resto,0.7127459735253564
990,ruina,0.713072380237389
1709,vestigio,0.7237759716092078
733,fragmento,0.7680587114241619
1097,cementerio,0.7789804463246571
341,castillo,0.7820709237171883
584,escultura,0.7838791225732077
402,bandera,0.0
251,escudo,0.750707181551813
2601,blasón,0.9033358832460888
1834,emblema,0.9481225154191766
4207,Wehrmacht,0.9705580019165256
2717,seudónimo,0.9761840598814912
2567,nacionalidad,1.0557031401100143
4018,«El,1.0596987124948714
4531,ideario,1.0606330456882767
403,capítulo,0.0
32,programa,0.7479485476560198
1774,sábado,0.7894221390952039
18,serie,0.8444941299763832
2345,billete,0.9013262510684172
125,canal,0.9090367831589011
2957,Televisión,0.9164919070051928
1688,domingo,0.9274322517200048
1273,Canal,0.9432196909263313
404,expedición,0.0
396,grabación,0.9230056102777944
192,operación,0.9365486286979569
25,hombre,0.9579901454710624
529,viaje,0.9583109268418961
147,publicación,0.9664328973623688
60,proceso,0.9749642791947306
1795,incursión,0.9864112898414472
387,campaña,0.9968068619058015
405,referencia,0.0
3241,alusión,0.5564200670209692
250,denominación,0.5585028391580709
300,amigo,0.6998740739749539
2343,amiga,0.7383873275668643
3072,aceptación,0.7785323070804337
2511,comparación,0.7884427425130175
1880,arreglo,0.816983666475541
3894,caricatura,0.819695312400867
406,factor,0.0
9,sistema,0.9060743396898195
80,elemento,0.9119073789710257
40,forma,0.9329722868102711
201,característica,0.936190162206709
477,cámara,0.9531298181688731
150,campo,0.9546951645843621
48,modelo,0.955735873135853
169,espacio,0.9599678285860128
407,fase,0.0
354,etapa,0.5628348011548578
235,torneo,0.6718743655415068
723,encuentro,0.7198727188560599
480,campeonato,0.7620088639448128
435,final,0.7737260363721663
549,competencia,0.7994203261916316
44,partido,0.8110021341863068
1339,Torneo,0.8283868888189588
408,grado,0.0
113,cantidad,0.9644833615899513
179,nivel,0.9715074737644178
140,valor,0.9719466503408771
143,punto,0.9745682435661563
1054,distinción,0.9810290443028326
58,relación,0.9877564557615001
40,forma,0.9960104175340957
366,definición,1.0004588957426244
409,C,0.0
454,carta,1.0091916871263449
5,mayoría,1.0188118710790115
1839,explorador,1.0330782472736455
62,agua,1.053457476480989
25,hombre,1.0552673741128185
14,miembro,1.0604390119360818
0,grupo,1.062773511119514
88,cita,1.0633655286451866
410,periodista,0.0
254,poeta,0.8950796294569366
20,autor,0.9530452369674183
174,escritor,0.9568657711922527
200,historiador,1.0008916638384362
351,crítico,1.0011046853159264
582,creador,1.0025477551678414
1220,Brian,1.0066004892243374
344,compositor,1.0136626904089174
411,capitán,0.0
191,general,0.9517384246319316
25,hombre,0.9768524829488009
98,joven,0.9931312322884857
7,rey,1.0025998383594834
518,momento,1.0060185144213722
404,expedición,1.0116092053285277
264,señor,1.025655108289935
552,amor,1.0333848160411128
412,hoja,0.0
2325,caracter,0.9169105542851193
720,plato,0.960689626258396
1024,suelo,0.989283958181461
4832,litigio,1.0167766219722618
2175,lámina,1.0242701210074077
2771,conglomerado,1.0327955589886444
3099,vértebra,1.0343870487075661
1866,cartucho,1.0360878326112248
413,Enrique,0.0
7,rey,0.8539823621572044
182,Carlos,0.8600136896954114
16,padre,0.8748738145919454
38,hermano,0.8763194885075358
26,hijo,0.8935441316884987
135,madre,0.9054330076733829
257,príncipe,0.9067690343561442
98,joven,0.9128006811146987
414,francés,0.0
446,Francia,0.9255870776668348
25,hombre,0.9362493924821702
31,país,0.9392288461986674
49,fuerza,0.9484131369845118
57,mujer,0.9496416738863469
185,España,0.951608050967567
247,piloto,0.9705017335934889
267,español,0.994223843382924
415,interpretación,0.0
328,actuación,0.8489615605409211
142,presencia,0.9021694513409564
297,participación,0.9334705288227882
233,composición,0.9607839699841129
390,arquitectura,0.9716302683884961
111,diseño,0.9725583936249862
57,mujer,0.9813975932915747
40,forma,0.9820861786639594
416,puesto,0.0
94,lugar,1.1155906274571743
262,posición,1.1613785271191799
4528,pívot,1.1656225981982118
3895,real,1.165622598198212
4307,consulado,1.172902187651517
2843,destacamento,1.1804977554893727
143,punto,1.180803098659644
100,sitio,1.1849630254328243
417,acto,0.0
588,competición,0.6094883432310989
628,exposición,0.6362752048859012
1181,ceremonia,0.6571836007299419
4808,plebiscito,0.6576406010107417
2178,votación,0.6582698023207672
2683,ascensión,0.6723033777793925
3566,sorteo,0.6917686374684163
298,elección,0.7223348106538798
418,periodo,0.0
349,período,0.701820380924325
1204,mandato,0.7744532254117128
178,guerra,0.7969972834027667
86,construcción,0.8853462003900006
631,época,0.8861051684920616
387,campaña,0.8970592875782573
829,Segunda,0.9097363272717405
60,proceso,0.9677555983263781
419,fundador,0.0
20,autor,0.7706885324023592
2288,lingüista,0.778565789132742
3769,filólogo,0.8008119791863065
2305,sinónimo,0.8162094348507418
4736,iniciador,0.8167478598583017
621,experto,0.8186943574276483
582,creador,0.8476651075714141
4774,sucesora,0.8764466800339478
420,Federación,0.0
371,Asociación,0.6966068044138791
610,Sociedad,0.9353028715820763
276,asociación,0.9531887485291217
565,Fundación,0.9660112784244353
3257,Campeonatos,0.9771637203964738
667,Academia,0.9899916598237622
3109,confederación,1.0120429817025756
268,Instituto,1.0244448951593301
421,reacción,0.0
684,golpe,0.5819938493795417
1432,debut,0.5879031507795498
1549,explosión,0.600497281594476
1005,accidente,0.6009962034618795
635,enfrentamiento,0.644339679519911
2955,contracción,0.6567841970954655
148,cambio,0.6633565873415502
1205,erupción,0.6661153675059623
422,cabeza,0.0
146,distrito,0.6151061848673192
180,individuo,0.6322106264590583
161,localidad,0.6389250656151885
19,población,0.648276342346109
2582,aleta,0.6663784317785543
474,interior,0.6698992237994355
4859,GJ,0.6761127185493615
523,macho,0.6810467051084969
423,descubrimiento,0.0
2823,retiro,0.7330013627277185
3113,NBC,0.7612774832874087
4171,cancelación,0.7790791637592572
4567,dimisión,0.7939548647820834
1722,Disney,0.7957656753824076
1657,regreso,0.8090933712882632
2253,renovación,0.8416928181492955
2074,NASA,0.8444625017053541
424,integrante,0.0
14,miembro,0.8467737678793369
5,mayoría,0.8529256640689906
72,artista,0.8572676447210021
91,gente,0.8574381805210415
88,cita,0.8755171084821197
228,ser,0.8941045704656639
208,maestro,0.8968477898677327
57,mujer,0.9102399105334925
425,video,0.0
623,vídeo,0.4757103245083307
4698,telefilme,0.8324742220845228
1496,videoclip,0.8471026720898702
2972,mirada,0.8761375271628766
1222,entrenador,0.8800978576751163
903,film,0.9133546880226813
4958,Eastwood,0.9392427588295632
810,documental,0.9565203122008594
426,ave,0.0
5,mayoría,0.8765257543682423
196,animal,0.8880811932116907
106,planta,0.9035990378756733
65,isla,0.9087390024538735
874,pico,0.9089289366646993
154,objeto,0.9119651177266712
75,zona,0.9227842287895488
525,representación,0.9257039793242037
427,Casa,0.0
350,monasterio,0.6214786399195841
332,Centro,0.648789377302432
899,convento,0.6490884836504712
64,casa,0.6506230536527265
341,castillo,0.6564243149904745
1480,Hospital,0.65745158925407
931,Palacio,0.6604685891211107
433,Museo,0.6752590028950624
428,montaña,0.0
65,isla,0.43668230065038144
285,lago,0.4578171660314802
1259,volcán,0.4632983600536555
2072,cascada,0.46730656758110184
1570,cerro,0.47728185532223383
1113,bahía,0.4795072374423335
887,embalse,0.5032765406535497
918,jardín,0.5139249337170105
429,palacio,0.0
64,casa,0.5086837666286859
465,catedral,0.5100639478899163
341,castillo,0.5217394125061586
78,iglesia,0.5270200020802008
207,torre,0.5329583932439531
890,faro,0.5804544628398378
1299,mezquita,0.5867062319649978
1280,basílica,0.5885691392903949
430,frase,0.0
203,expresión,0.7322621810897233
4,término,0.7416653847188487
386,arma,0.9158217086964465
45,palabra,0.929493630544305
1941,madera,0.9405082706625391
2285,notación,0.9438741743339277
585,lenguaje,0.9569409249881898
234,técnica,0.9606459304948368
431,edad,0.0
280,masa,0.583638667410702
2267,fortuna,0.761192759644142
4781,envergadura,0.7931917899146775
19,población,0.9490000931201963
989,Sol,0.9934963807159081
3701,metalicidad,0.998492703834579
1145,costo,1.0042743619537182
1445,cálculo,1.0062420226795878
432,departamento,0.0
202,provincia,0.9343973319711681
69,municipio,0.9958000525533864
124,región,0.9973914755619417
146,distrito,1.0193744994819827
2516,cordillera,1.0369366564060054
1916,cordillero,1.0441418655670431
470,parroquia,1.0499768851679607
1478,Sierra,1.0508729719076408
433,Museo,0.0
625,Parque,0.38500984725295173
674,oficina,0.40276644595806177
133,centro,0.40672650630827917
1097,cementerio,0.4085114978596546
286,núcleo,0.41755419623659273
1063,cabecera,0.4275789647094209
379,plaza,0.42882643228233225
2463,balneario,0.4347385080645468
434,Ejército,0.0
49,fuerza,0.8983761428707334
112,ejército,0.9209394566096163
198,tropa,0.9534448768730026
25,hombre,0.9975270538459018
1072,Fuerzas,1.0131849726900517
669,agencia,1.0185403627020326
437,Reino,1.0197306981700398
191,general,1.0210221558422874
435,final,0.0
1339,Torneo,0.45908493657029664
723,encuentro,0.5953060721014526
4293,Final,0.6257573192724661
44,partido,0.6747231907149792
131,edición,0.6845933375779756
3343,semifinal,0.6893215941632428
1585,All,0.6961684215034898
3676,Supercopa,0.7138327957930802
436,banco,0.0
146,distrito,0.6309490542312874
476,condado,0.6478043483107565
19,población,0.6566344448185314
155,institución,0.6827985561201575
180,individuo,0.6904928600873983
4859,GJ,0.6914295960710874
161,localidad,0.6920119003073699
3747,constancia,0.6948799904801635
437,Reino,0.0
31,país,0.9016155977993997
29,empresa,0.9079721634412836
164,Estado,0.9089117581903063
270,entidad,0.909134190762292
155,institución,0.9163228942949573
51,organización,0.9179587571888554
199,sociedad,0.9181976790575005
